split_a,mode,metric,distance,value,n_pairs
1,random,reach_long_by_dist,1,1.0,36
1,random,reach_long_by_dist,2,1.0,34
1,random,reach_long_by_dist,3,1.0,32
1,random,reach_long_by_dist,4,1.0,30
1,random,reach_long_by_dist,5,1.0,28
1,random,reach_long_by_dist,6,0.9998,26
1,random,reach_long_by_dist,7,0.9958,24
1,random,reach_long_by_dist,8,0.9457,22
1,random,reach_long_by_dist,9,0.8397,20
1,random,reach_long_by_dist,10,0.7894,18
1,random,reach_long_by_dist,11,0.7344,16
1,random,reach_long_by_dist,12,0.6682,14
1,random,reach_long_by_dist,13,0.6621,12
1,random,reach_long_by_dist,14,0.7395,10
1,random,reach_long_by_dist,15,0.8981,8
1,random,reach_long_by_dist,16,0.9992,6
1,random,reach_long_by_dist,17,1.0,4
1,random,reach_long_by_dist,18,1.0,2
1,random,exact,,0.0,
1,random,reach_long,,0.9279,
1,random,reach_short,,nan,
1,random,cut,,1.0,
1,random,pred_positive_rate,,0.8433,
2,random,reach_long_by_dist,1,1.0,34
2,random,reach_long_by_dist,2,1.0,32
2,random,reach_long_by_dist,3,1.0,30
2,random,reach_long_by_dist,4,1.0,28
2,random,reach_long_by_dist,5,1.0,26
2,random,reach_long_by_dist,6,1.0,24
2,random,reach_long_by_dist,7,0.9989,22
2,random,reach_long_by_dist,8,0.9822,20
2,random,reach_long_by_dist,9,0.9486,18
2,random,reach_long_by_dist,10,0.9313,16
2,random,reach_long_by_dist,11,0.9025,14
2,random,reach_long_by_dist,12,0.8446,12
2,random,reach_long_by_dist,13,0.8195,10
2,random,reach_long_by_dist,14,0.89,8
2,random,reach_long_by_dist,15,0.9983,6
2,random,reach_long_by_dist,16,1.0,4
2,random,reach_long_by_dist,17,1.0,2
2,random,exact,,0.01,
2,random,reach_long,,0.9728,
2,random,reach_short,,1.0,
2,random,cut,,1.0,
2,random,pred_positive_rate,,0.7992,
3,random,reach_long_by_dist,1,1.0,32
3,random,reach_long_by_dist,2,1.0,30
3,random,reach_long_by_dist,3,1.0,28
3,random,reach_long_by_dist,4,1.0,26
3,random,reach_long_by_dist,5,1.0,24
3,random,reach_long_by_dist,6,1.0,22
3,random,reach_long_by_dist,7,1.0,20
3,random,reach_long_by_dist,8,1.0,18
3,random,reach_long_by_dist,9,1.0,16
3,random,reach_long_by_dist,10,1.0,14
3,random,reach_long_by_dist,11,0.9996,12
3,random,reach_long_by_dist,12,0.999,10
3,random,reach_long_by_dist,13,0.9994,8
3,random,reach_long_by_dist,14,1.0,6
3,random,reach_long_by_dist,15,1.0,4
3,random,reach_long_by_dist,16,1.0,2
3,random,exact,,0.865,
3,random,reach_long,,0.9999,
3,random,reach_short,,0.9892,
3,random,cut,,1.0,
3,random,pred_positive_rate,,0.7445,
4,random,reach_long_by_dist,1,1.0,30
4,random,reach_long_by_dist,2,1.0,28
4,random,reach_long_by_dist,3,1.0,26
4,random,reach_long_by_dist,4,1.0,24
4,random,reach_long_by_dist,5,1.0,22
4,random,reach_long_by_dist,6,1.0,20
4,random,reach_long_by_dist,7,1.0,18
4,random,reach_long_by_dist,8,1.0,16
4,random,reach_long_by_dist,9,1.0,14
4,random,reach_long_by_dist,10,1.0,12
4,random,reach_long_by_dist,11,1.0,10
4,random,reach_long_by_dist,12,1.0,8
4,random,reach_long_by_dist,13,1.0,6
4,random,reach_long_by_dist,14,1.0,4
4,random,reach_long_by_dist,15,1.0,2
4,random,exact,,0.545,
4,random,reach_long,,1.0,
4,random,reach_short,,1.0,
4,random,cut,,0.9871,
4,random,pred_positive_rate,,0.6841,
5,random,reach_long_by_dist,1,1.0,28
5,random,reach_long_by_dist,2,1.0,26
5,random,reach_long_by_dist,3,1.0,24
5,random,reach_long_by_dist,4,1.0,22
5,random,reach_long_by_dist,5,1.0,20
5,random,reach_long_by_dist,6,1.0,18
5,random,reach_long_by_dist,7,1.0,16
5,random,reach_long_by_dist,8,1.0,14
5,random,reach_long_by_dist,9,1.0,12
5,random,reach_long_by_dist,10,1.0,10
5,random,reach_long_by_dist,11,0.9994,8
5,random,reach_long_by_dist,12,1.0,6
5,random,reach_long_by_dist,13,1.0,4
5,random,reach_long_by_dist,14,1.0,2
5,random,exact,,0.135,
5,random,reach_long,,1.0,
5,random,reach_short,,0.9998,
5,random,cut,,0.9576,
5,random,pred_positive_rate,,0.6409,
6,random,reach_long_by_dist,1,1.0,26
6,random,reach_long_by_dist,2,1.0,24
6,random,reach_long_by_dist,3,1.0,22
6,random,reach_long_by_dist,4,1.0,20
6,random,reach_long_by_dist,5,1.0,18
6,random,reach_long_by_dist,6,1.0,16
6,random,reach_long_by_dist,7,1.0,14
6,random,reach_long_by_dist,8,1.0,12
6,random,reach_long_by_dist,9,0.9945,10
6,random,reach_long_by_dist,10,0.9744,8
6,random,reach_long_by_dist,11,0.9975,6
6,random,reach_long_by_dist,12,0.995,4
6,random,reach_long_by_dist,13,1.0,2
6,random,exact,,0.0,
6,random,reach_long,,0.9984,
6,random,reach_short,,1.0,
6,random,cut,,0.851,
6,random,pred_positive_rate,,0.6419,
7,random,reach_long_by_dist,1,1.0,24
7,random,reach_long_by_dist,2,1.0,22
7,random,reach_long_by_dist,3,1.0,20
7,random,reach_long_by_dist,4,1.0,18
7,random,reach_long_by_dist,5,1.0,16
7,random,reach_long_by_dist,6,1.0,14
7,random,reach_long_by_dist,7,1.0,12
7,random,reach_long_by_dist,8,0.9945,10
7,random,reach_long_by_dist,9,0.975,8
7,random,reach_long_by_dist,10,0.9808,6
7,random,reach_long_by_dist,11,0.9688,4
7,random,reach_long_by_dist,12,0.9975,2
7,random,exact,,0.0,
7,random,reach_long,,0.9968,
7,random,reach_short,,1.0,
7,random,cut,,0.8408,
7,random,pred_positive_rate,,0.6162,
8,random,reach_long_by_dist,1,1.0,22
8,random,reach_long_by_dist,2,1.0,20
8,random,reach_long_by_dist,3,1.0,18
8,random,reach_long_by_dist,4,1.0,16
8,random,reach_long_by_dist,5,1.0,14
8,random,reach_long_by_dist,6,1.0,12
8,random,reach_long_by_dist,7,1.0,10
8,random,reach_long_by_dist,8,0.9994,8
8,random,reach_long_by_dist,9,1.0,6
8,random,reach_long_by_dist,10,0.9838,4
8,random,reach_long_by_dist,11,0.995,2
8,random,exact,,0.0,
8,random,reach_long,,0.9994,
8,random,reach_short,,1.0,
8,random,cut,,0.7932,
8,random,pred_positive_rate,,0.6191,
9,random,reach_long_by_dist,1,1.0,20
9,random,reach_long_by_dist,2,1.0,18
9,random,reach_long_by_dist,3,1.0,16
9,random,reach_long_by_dist,4,1.0,14
9,random,reach_long_by_dist,5,1.0,12
9,random,reach_long_by_dist,6,1.0,10
9,random,reach_long_by_dist,7,1.0,8
9,random,reach_long_by_dist,8,1.0,6
9,random,reach_long_by_dist,9,1.0,4
9,random,reach_long_by_dist,10,0.9975,2
9,random,exact,,0.0,
9,random,reach_long,,1.0,
9,random,reach_short,,1.0,
9,random,cut,,0.7468,
9,random,pred_positive_rate,,0.6303,
10,random,reach_long_by_dist,1,1.0,18
10,random,reach_long_by_dist,2,1.0,16
10,random,reach_long_by_dist,3,1.0,14
10,random,reach_long_by_dist,4,1.0,12
10,random,reach_long_by_dist,5,1.0,10
10,random,reach_long_by_dist,6,1.0,8
10,random,reach_long_by_dist,7,1.0,6
10,random,reach_long_by_dist,8,1.0,4
10,random,reach_long_by_dist,9,1.0,2
10,random,exact,,0.0,
10,random,reach_long,,1.0,
10,random,reach_short,,1.0,
10,random,cut,,0.7244,
10,random,pred_positive_rate,,0.6378,
1,fixed,reach_long_by_dist,1,1.0,36
