split_a,mode,metric,distance,value,n_pairs
4,random,reach_long_by_dist,20,0.9977,32
4,random,reach_long_by_dist,21,0.998,30
4,random,reach_long_by_dist,22,0.9975,28
4,random,reach_long_by_dist,23,0.9977,26
4,random,reach_long_by_dist,24,0.9979,24
4,random,reach_long_by_dist,25,0.9961,22
4,random,reach_long_by_dist,26,0.9968,20
4,random,reach_long_by_dist,27,0.9947,18
4,random,reach_long_by_dist,28,0.9978,16
4,random,reach_long_by_dist,29,0.9975,14
4,random,reach_long_by_dist,30,0.9992,12
4,random,reach_long_by_dist,31,0.9985,10
4,random,reach_long_by_dist,32,0.9988,8
4,random,reach_long_by_dist,33,1.0,6
4,random,reach_long_by_dist,34,1.0,4
4,random,reach_long_by_dist,35,1.0,2
4,random,exact,,0.74,
4,random,reach_long,,0.9989,
4,random,reach_short,,1.0,
4,random,cut,,0.9998,
4,random,pred_positive_rate,,0.8191,
5,random,reach_long_by_dist,1,1.0,68
5,random,reach_long_by_dist,2,1.0,66
5,random,reach_long_by_dist,3,1.0,64
5,random,reach_long_by_dist,4,1.0,62
5,random,reach_long_by_dist,5,1.0,60
5,random,reach_long_by_dist,6,1.0,58
5,random,reach_long_by_dist,7,1.0,56
5,random,reach_long_by_dist,8,1.0,54
5,random,reach_long_by_dist,9,0.9999,52
5,random,reach_long_by_dist,10,1.0,50
5,random,reach_long_by_dist,11,1.0,48
5,random,reach_long_by_dist,12,0.9999,46
5,random,reach_long_by_dist,13,0.9997,44
5,random,reach_long_by_dist,14,0.9999,42
5,random,reach_long_by_dist,15,0.9999,40
5,random,reach_long_by_dist,16,0.9999,38
5,random,reach_long_by_dist,17,0.9996,36
5,random,reach_long_by_dist,18,1.0,34
5,random,reach_long_by_dist,19,0.9998,32
5,random,reach_long_by_dist,20,1.0,30
5,random,reach_long_by_dist,21,0.9998,28
5,random,reach_long_by_dist,22,0.9996,26
5,random,reach_long_by_dist,23,0.999,24
5,random,reach_long_by_dist,24,0.9986,22
5,random,reach_long_by_dist,25,0.9998,20
5,random,reach_long_by_dist,26,0.9986,18
5,random,reach_long_by_dist,27,0.9988,16
5,random,reach_long_by_dist,28,0.9996,14
5,random,reach_long_by_dist,29,1.0,12
5,random,reach_long_by_dist,30,1.0,10
5,random,reach_long_by_dist,31,0.9994,8
5,random,reach_long_by_dist,32,1.0,6
5,random,reach_long_by_dist,33,1.0,4
5,random,reach_long_by_dist,34,1.0,2
5,random,exact,,0.225,
5,random,reach_long,,0.9998,
5,random,reach_short,,1.0,
5,random,cut,,0.9882,
5,random,pred_positive_rate,,0.7837,
6,random,reach_long_by_dist,1,1.0,66
6,random,reach_long_by_dist,2,1.0,64
6,random,reach_long_by_dist,3,1.0,62
6,random,reach_long_by_dist,4,1.0,60
6,random,reach_long_by_dist,5,1.0,58
6,random,reach_long_by_dist,6,1.0,56
6,random,reach_long_by_dist,7,1.0,54
6,random,reach_long_by_dist,8,1.0,52
6,random,reach_long_by_dist,9,0.9964,50
6,random,reach_long_by_dist,10,0.9921,48
6,random,reach_long_by_dist,11,0.9923,46
6,random,reach_long_by_dist,12,0.9915,44
6,random,reach_long_by_dist,13,0.9898,42
6,random,reach_long_by_dist,14,0.9904,40
6,random,reach_long_by_dist,15,0.9916,38
6,random,reach_long_by_dist,16,0.9924,36
6,random,reach_long_by_dist,17,0.9943,34
6,random,reach_long_by_dist,18,0.9969,32
6,random,reach_long_by_dist,19,0.9977,30
6,random,reach_long_by_dist,20,0.9988,28
6,random,reach_long_by_dist,21,0.9994,26
6,random,reach_long_by_dist,22,0.9988,24
6,random,reach_long_by_dist,23,0.9982,22
6,random,reach_long_by_dist,24,0.9995,20
6,random,reach_long_by_dist,25,0.9992,18
6,random,reach_long_by_dist,26,0.9991,16
6,random,reach_long_by_dist,27,0.9996,14
6,random,reach_long_by_dist,28,1.0,12
6,random,reach_long_by_dist,29,1.0,10
6,random,reach_long_by_dist,30,1.0,8
6,random,reach_long_by_dist,31,1.0,6
6,random,reach_long_by_dist,32,1.0,4
6,random,reach_long_by_dist,33,1.0,2
6,random,exact,,0.0,
6,random,reach_long,,0.9971,
6,random,reach_short,,1.0,
6,random,cut,,0.6071,
6,random,pred_positive_rate,,0.8432,
7,random,reach_long_by_dist,1,1.0,64
7,random,reach_long_by_dist,2,1.0,62
7,random,reach_long_by_dist,3,1.0,60
7,random,reach_long_by_dist,4,1.0,58
7,random,reach_long_by_dist,5,1.0,56
7,random,reach_long_by_dist,6,1.0,54
7,random,reach_long_by_dist,7,1.0,52
7,random,reach_long_by_dist,8,1.0,50
7,random,reach_long_by_dist,9,0.9417,48
7,random,reach_long_by_dist,10,0.8821,46
7,random,reach_long_by_dist,11,0.8791,44
7,random,reach_long_by_dist,12,0.8806,42
7,random,reach_long_by_dist,13,0.882,40
7,random,reach_long_by_dist,14,0.885,38
7,random,reach_long_by_dist,15,0.8962,36
7,random,reach_long_by_dist,16,0.9182,34
7,random,reach_long_by_dist,17,0.9334,32
7,random,reach_long_by_dist,18,0.9533,30
7,random,reach_long_by_dist,19,0.9668,28
7,random,reach_long_by_dist,20,0.9746,26
7,random,reach_long_by_dist,21,0.9798,24
7,random,reach_long_by_dist,22,0.98,22
7,random,reach_long_by_dist,23,0.9808,20
7,random,reach_long_by_dist,24,0.9894,18
7,random,reach_long_by_dist,25,0.9941,16
7,random,reach_long_by_dist,26,0.9971,14
7,random,reach_long_by_dist,27,0.9988,12
7,random,reach_long_by_dist,28,0.9995,10
7,random,reach_long_by_dist,29,1.0,8
7,random,reach_long_by_dist,30,1.0,6
7,random,reach_long_by_dist,31,1.0,4
7,random,reach_long_by_dist,32,1.0,2
7,random,exact,,0.0,
7,random,reach_long,,0.9612,
7,random,reach_short,,1.0,
7,random,cut,,0.5492,
7,random,pred_positive_rate,,0.8158,
8,random,reach_long_by_dist,1,1.0,62
8,random,reach_long_by_dist,2,1.0,60
8,random,reach_long_by_dist,3,1.0,58
8,random,reach_long_by_dist,4,1.0,56
8,random,reach_long_by_dist,5,1.0,54
8,random,reach_long_by_dist,6,1.0,52
8,random,reach_long_by_dist,7,1.0,50
8,random,reach_long_by_dist,8,1.0,48
8,random,reach_long_by_dist,9,0.8579,46
8,random,reach_long_by_dist,10,0.751,44
8,random,reach_long_by_dist,11,0.7417,42
8,random,reach_long_by_dist,12,0.7442,40
8,random,reach_long_by_dist,13,0.7492,38
8,random,reach_long_by_dist,14,0.7585,36
8,random,reach_long_by_dist,15,0.7851,34
8,random,reach_long_by_dist,16,0.8119,32
8,random,reach_long_by_dist,17,0.8373,30
8,random,reach_long_by_dist,18,0.8691,28
8,random,reach_long_by_dist,19,0.8925,26
8,random,reach_long_by_dist,20,0.906,24
8,random,reach_long_by_dist,21,0.9125,22
8,random,reach_long_by_dist,22,0.9213,20
8,random,reach_long_by_dist,23,0.9311,18
8,random,reach_long_by_dist,24,0.95,16
8,random,reach_long_by_dist,25,0.9721,14
8,random,reach_long_by_dist,26,0.9871,12
8,random,reach_long_by_dist,27,0.9915,10
8,random,reach_long_by_dist,28,0.9962,8
8,random,reach_long_by_dist,29,0.9992,6
8,random,reach_long_by_dist,30,1.0,4
8,random,reach_long_by_dist,31,1.0,2
8,random,exact,,0.0,
8,random,reach_long,,0.9094,
8,random,reach_short,,1.0,
8,random,cut,,0.5878,
8,random,pred_positive_rate,,0.7557,
9,random,reach_long_by_dist,1,1.0,60
9,random,reach_long_by_dist,2,1.0,58
9,random,reach_long_by_dist,3,1.0,56
9,random,reach_long_by_dist,4,1.0,54
9,random,reach_long_by_dist,5,1.0,52
9,random,reach_long_by_dist,6,1.0,50
9,random,reach_long_by_dist,7,1.0,48
9,random,reach_long_by_dist,8,1.0,46
9,random,reach_long_by_dist,9,0.8008,44
9,random,reach_long_by_dist,10,0.653,42
9,random,reach_long_by_dist,11,0.6531,40
9,random,reach_long_by_dist,12,0.6509,38
9,random,reach_long_by_dist,13,0.6589,36
9,random,reach_long_by_dist,14,0.6732,34
9,random,reach_long_by_dist,15,0.698,32
9,random,reach_long_by_dist,16,0.7255,30
9,random,reach_long_by_dist,17,0.7555,28
9,random,reach_long_by_dist,18,0.7844,26
9,random,reach_long_by_dist,19,0.8,24
9,random,reach_long_by_dist,20,0.8095,22
9,random,reach_long_by_dist,21,0.8065,20
9,random,reach_long_by_dist,22,0.8192,18
9,random,reach_long_by_dist,23,0.8525,16
9,random,reach_long_by_dist,24,0.8854,14
9,random,reach_long_by_dist,25,0.9192,12
9,random,reach_long_by_dist,26,0.94,10
9,random,reach_long_by_dist,27,0.9625,8
9,random,reach_long_by_dist,28,0.9717,6
9,random,reach_long_by_dist,29,0.9738,4
9,random,reach_long_by_dist,30,1.0,2
9,random,exact,,0.0,
9,random,reach_long,,0.864,
9,random,reach_short,,1.0,
9,random,cut,,0.6423,
9,random,pred_positive_rate,,0.697,
10,random,reach_long_by_dist,1,1.0,58
10,random,reach_long_by_dist,2,1.0,56
10,random,reach_long_by_dist,3,1.0,54
10,random,reach_long_by_dist,4,1.0,52
10,random,reach_long_by_dist,5,1.0,50
10,random,reach_long_by_dist,6,1.0,48
10,random,reach_long_by_dist,7,1.0,46
10,random,reach_long_by_dist,8,0.9999,44
10,random,reach_long_by_dist,9,0.7727,42
10,random,reach_long_by_dist,10,0.5887,40
10,random,reach_long_by_dist,11,0.5839,38
10,random,reach_long_by_dist,12,0.5778,36
10,random,reach_long_by_dist,13,0.5787,34
10,random,reach_long_by_dist,14,0.5941,32
10,random,reach_long_by_dist,15,0.624,30
10,random,reach_long_by_dist,16,0.6557,28
10,random,reach_long_by_dist,17,0.6798,26
10,random,reach_long_by_dist,18,0.6967,24
10,random,reach_long_by_dist,19,0.6984,22
10,random,reach_long_by_dist,20,0.7017,20
10,random,reach_long_by_dist,21,0.7106,18
10,random,reach_long_by_dist,22,0.74,16
10,random,reach_long_by_dist,23,0.7825,14
10,random,reach_long_by_dist,24,0.8246,12
10,random,reach_long_by_dist,25,0.8815,10
10,random,reach_long_by_dist,26,0.9237,8
10,random,reach_long_by_dist,27,0.9408,6
10,random,reach_long_by_dist,28,0.9613,4
10,random,reach_long_by_dist,29,0.995,2
10,random,exact,,0.0,
10,random,reach_long,,0.8273,
10,random,reach_short,,0.9998,
10,random,cut,,0.6064,
10,random,pred_positive_rate,,0.6787,
11,random,reach_long_by_dist,1,1.0,56
11,random,reach_long_by_dist,2,1.0,54
11,random,reach_long_by_dist,3,1.0,52
11,random,reach_long_by_dist,4,1.0,50
11,random,reach_long_by_dist,5,1.0,48
11,random,reach_long_by_dist,6,1.0,46
11,random,reach_long_by_dist,7,1.0,44
11,random,reach_long_by_dist,8,1.0,42
11,random,reach_long_by_dist,9,0.7766,40
11,random,reach_long_by_dist,10,0.5804,38
11,random,reach_long_by_dist,11,0.5797,36
11,random,reach_long_by_dist,12,0.5738,34
11,random,reach_long_by_dist,13,0.5848,32
11,random,reach_long_by_dist,14,0.6028,30
11,random,reach_long_by_dist,15,0.6368,28
11,random,reach_long_by_dist,16,0.6625,26
11,random,reach_long_by_dist,17,0.6725,24
11,random,reach_long_by_dist,18,0.6748,22
11,random,reach_long_by_dist,19,0.6677,20
11,random,reach_long_by_dist,20,0.6806,18
11,random,reach_long_by_dist,21,0.7206,16
11,random,reach_long_by_dist,22,0.7639,14
11,random,reach_long_by_dist,23,0.8029,12
11,random,reach_long_by_dist,24,0.854,10
11,random,reach_long_by_dist,25,0.9075,8
11,random,reach_long_by_dist,26,0.9292,6
11,random,reach_long_by_dist,27,0.9487,4
11,random,reach_long_by_dist,28,0.99,2
11,random,exact,,0.0,
11,random,reach_long,,0.8288,
11,random,reach_short,,0.9975,
11,random,cut,,0.5711,
11,random,pred_positive_rate,,0.6852,
12,random,reach_long_by_dist,1,1.0,54
12,random,reach_long_by_dist,2,1.0,52
12,random,reach_long_by_dist,3,1.0,50
12,random,reach_long_by_dist,4,1.0,48
12,random,reach_long_by_dist,5,1.0,46
12,random,reach_long_by_dist,6,1.0,44
12,random,reach_long_by_dist,7,1.0,42
12,random,reach_long_by_dist,8,0.9999,40
12,random,reach_long_by_dist,9,0.7983,38
12,random,reach_long_by_dist,10,0.6153,36
12,random,reach_long_by_dist,11,0.6146,34
12,random,reach_long_by_dist,12,0.6133,32
12,random,reach_long_by_dist,13,0.618,30
12,random,reach_long_by_dist,14,0.6359,28
12,random,reach_long_by_dist,15,0.6577,26
12,random,reach_long_by_dist,16,0.681,24
12,random,reach_long_by_dist,17,0.6755,22
12,random,reach_long_by_dist,18,0.6777,20
12,random,reach_long_by_dist,19,0.6906,18
12,random,reach_long_by_dist,20,0.7259,16
12,random,reach_long_by_dist,21,0.7686,14
12,random,reach_long_by_dist,22,0.8087,12
12,random,reach_long_by_dist,23,0.858,10
12,random,reach_long_by_dist,24,0.8994,8
12,random,reach_long_by_dist,25,0.9317,6
12,random,reach_long_by_dist,26,0.9487,4
12,random,reach_long_by_dist,27,0.99,2
12,random,exact,,0.0,
12,random,reach_long,,0.845,
12,random,reach_short,,0.9947,
12,random,cut,,0.4988,
12,random,pred_positive_rate,,0.7169,
13,random,reach_long_by_dist,1,1.0,52
13,random,reach_long_by_dist,2,1.0,50
13,random,reach_long_by_dist,3,1.0,48
13,random,reach_long_by_dist,4,1.0,46
13,random,reach_long_by_dist,5,1.0,44
13,random,reach_long_by_dist,6,1.0,42
13,random,reach_long_by_dist,7,1.0,40
13,random,reach_long_by_dist,8,1.0,38
13,random,reach_long_by_dist,9,0.8183,36
13,random,reach_long_by_dist,10,0.6459,34
13,random,reach_long_by_dist,11,0.6492,32
13,random,reach_long_by_dist,12,0.6455,30
13,random,reach_long_by_dist,13,0.6548,28
13,random,reach_long_by_dist,14,0.6762,26
13,random,reach_long_by_dist,15,0.6877,24
13,random,reach_long_by_dist,16,0.6827,22
13,random,reach_long_by_dist,17,0.6785,20
13,random,reach_long_by_dist,18,0.6892,18
13,random,reach_long_by_dist,19,0.7212,16
13,random,reach_long_by_dist,20,0.7725,14
13,random,reach_long_by_dist,21,0.8246,12
13,random,reach_long_by_dist,22,0.869,10
13,random,reach_long_by_dist,23,0.9169,8
13,random,reach_long_by_dist,24,0.9367,6
13,random,reach_long_by_dist,25,0.9463,4
13,random,reach_long_by_dist,26,0.995,2
13,random,exact,,0.0,
13,random,reach_long,,0.8613,
13,random,reach_short,,0.9935,
13,random,cut,,0.4327,
13,random,pred_positive_rate,,0.7487,
14,random,reach_long_by_dist,1,1.0,50
14,random,reach_long_by_dist,2,1.0,48
14,random,reach_long_by_dist,3,1.0,46
14,random,reach_long_by_dist,4,1.0,44
14,random,reach_long_by_dist,5,1.0,42
14,random,reach_long_by_dist,6,1.0,40
14,random,reach_long_by_dist,7,1.0,38
14,random,reach_long_by_dist,8,1.0,36
14,random,reach_long_by_dist,9,0.8228,34
14,random,reach_long_by_dist,10,0.6564,32
14,random,reach_long_by_dist,11,0.6607,30
14,random,reach_long_by_dist,12,0.6568,28
14,random,reach_long_by_dist,13,0.6608,26
14,random,reach_long_by_dist,14,0.6673,24
14,random,reach_long_by_dist,15,0.6684,22
14,random,reach_long_by_dist,16,0.6665,20
14,random,reach_long_by_dist,17,0.6844,18
14,random,reach_long_by_dist,18,0.7197,16
14,random,reach_long_by_dist,19,0.7621,14
14,random,reach_long_by_dist,20,0.8096,12
14,random,reach_long_by_dist,21,0.8655,10
14,random,reach_long_by_dist,22,0.9044,8
14,random,reach_long_by_dist,23,0.9308,6
14,random,reach_long_by_dist,24,0.9463,4
14,random,reach_long_by_dist,25,1.0,2
14,random,exact,,0.0,
14,random,reach_long,,0.8675,
14,random,reach_short,,0.9907,
14,random,cut,,0.3985,
14,random,pred_positive_rate,,0.7638,
15,random,reach_long_by_dist,1,1.0,48
15,random,reach_long_by_dist,2,1.0,46
15,random,reach_long_by_dist,3,1.0,44
15,random,reach_long_by_dist,4,1.0,42
15,random,reach_long_by_dist,5,1.0,40
15,random,reach_long_by_dist,6,1.0,38
15,random,reach_long_by_dist,7,1.0,36
15,random,reach_long_by_dist,8,1.0,34
15,random,reach_long_by_dist,9,0.86,32
15,random,reach_long_by_dist,10,0.702,30
15,random,reach_long_by_dist,11,0.7016,28
15,random,reach_long_by_dist,12,0.6963,26
15,random,reach_long_by_dist,13,0.6908,24
15,random,reach_long_by_dist,14,0.6934,22
15,random,reach_long_by_dist,15,0.682,20
15,random,reach_long_by_dist,16,0.6906,18
15,random,reach_long_by_dist,17,0.7356,16
15,random,reach_long_by_dist,18,0.7661,14
15,random,reach_long_by_dist,19,0.8192,12
15,random,reach_long_by_dist,20,0.8545,10
15,random,reach_long_by_dist,21,0.9038,8
15,random,reach_long_by_dist,22,0.9275,6
15,random,reach_long_by_dist,23,0.955,4
15,random,reach_long_by_dist,24,0.9975,2
15,random,exact,,0.0,
15,random,reach_long,,0.8862,
15,random,reach_short,,0.9854,
15,random,cut,,0.3486,
15,random,pred_positive_rate,,0.792,
16,random,reach_long_by_dist,1,1.0,46
16,random,reach_long_by_dist,2,1.0,44
16,random,reach_long_by_dist,3,1.0,42
16,random,reach_long_by_dist,4,1.0,40
16,random,reach_long_by_dist,5,1.0,38
16,random,reach_long_by_dist,6,1.0,36
16,random,reach_long_by_dist,7,1.0,34
16,random,reach_long_by_dist,8,1.0,32
16,random,reach_long_by_dist,9,0.8707,30
16,random,reach_long_by_dist,10,0.7332,28
16,random,reach_long_by_dist,11,0.7304,26
16,random,reach_long_by_dist,12,0.7233,24
16,random,reach_long_by_dist,13,0.7164,22
16,random,reach_long_by_dist,14,0.706,20
16,random,reach_long_by_dist,15,0.7103,18
16,random,reach_long_by_dist,16,0.7506,16
16,random,reach_long_by_dist,17,0.7843,14
16,random,reach_long_by_dist,18,0.83,12
16,random,reach_long_by_dist,19,0.878,10
16,random,reach_long_by_dist,20,0.9231,8
16,random,reach_long_by_dist,21,0.9492,6
16,random,reach_long_by_dist,22,0.96,4
16,random,reach_long_by_dist,23,0.9975,2
16,random,exact,,0.0,
16,random,reach_long,,0.9027,
16,random,reach_short,,0.9805,
16,random,cut,,0.3074,
16,random,pred_positive_rate,,0.816,
17,random,reach_long_by_dist,1,1.0,44
17,random,reach_long_by_dist,2,1.0,42
17,random,reach_long_by_dist,3,1.0,40
17,random,reach_long_by_dist,4,1.0,38
17,random,reach_long_by_dist,5,1.0,36
17,random,reach_long_by_dist,6,1.0,34
17,random,reach_long_by_dist,7,1.0,32
17,random,reach_long_by_dist,8,1.0,30
17,random,reach_long_by_dist,9,0.8702,28
17,random,reach_long_by_dist,10,0.7267,26
17,random,reach_long_by_dist,11,0.7192,24
17,random,reach_long_by_dist,12,0.7061,22
17,random,reach_long_by_dist,13,0.6897,20
17,random,reach_long_by_dist,14,0.6842,18
17,random,reach_long_by_dist,15,0.7231,16
17,random,reach_long_by_dist,16,0.7682,14
17,random,reach_long_by_dist,17,0.8233,12
17,random,reach_long_by_dist,18,0.861,10
17,random,reach_long_by_dist,19,0.9062,8
17,random,reach_long_by_dist,20,0.9375,6
17,random,reach_long_by_dist,21,0.955,4
17,random,reach_long_by_dist,22,0.995,2
17,random,exact,,0.0,
17,random,reach_long,,0.9045,
17,random,reach_short,,0.9653,
17,random,cut,,0.3124,
17,random,pred_positive_rate,,0.8112,
18,random,reach_long_by_dist,1,1.0,42
18,random,reach_long_by_dist,2,1.0,40
18,random,reach_long_by_dist,3,1.0,38
18,random,reach_long_by_dist,4,1.0,36
18,random,reach_long_by_dist,5,1.0,34
18,random,reach_long_by_dist,6,1.0,32
18,random,reach_long_by_dist,7,1.0,30
18,random,reach_long_by_dist,8,1.0,28
18,random,reach_long_by_dist,9,0.8796,26
18,random,reach_long_by_dist,10,0.7329,24
18,random,reach_long_by_dist,11,0.7259,22
18,random,reach_long_by_dist,12,0.709,20
18,random,reach_long_by_dist,13,0.7036,18
18,random,reach_long_by_dist,14,0.7309,16
18,random,reach_long_by_dist,15,0.7632,14
18,random,reach_long_by_dist,16,0.8096,12
18,random,reach_long_by_dist,17,0.8585,10
18,random,reach_long_by_dist,18,0.8994,8
18,random,reach_long_by_dist,19,0.9308,6
18,random,reach_long_by_dist,20,0.955,4
18,random,reach_long_by_dist,21,0.995,2
18,random,exact,,0.0,
18,random,reach_long,,0.9146,
18,random,reach_short,,0.9545,
18,random,cut,,0.2985,
18,random,pred_positive_rate,,0.8189,
19,random,reach_long_by_dist,1,1.0,40
19,random,reach_long_by_dist,2,1.0,38
19,random,reach_long_by_dist,3,1.0,36
19,random,reach_long_by_dist,4,1.0,34
19,random,reach_long_by_dist,5,1.0,32
19,random,reach_long_by_dist,6,1.0,30
19,random,reach_long_by_dist,7,1.0,28
19,random,reach_long_by_dist,8,1.0,26
19,random,reach_long_by_dist,9,0.8773,24
19,random,reach_long_by_dist,10,0.7441,22
19,random,reach_long_by_dist,11,0.7335,20
19,random,reach_long_by_dist,12,0.7272,18
19,random,reach_long_by_dist,13,0.7466,16
19,random,reach_long_by_dist,14,0.7761,14
19,random,reach_long_by_dist,15,0.8196,12
19,random,reach_long_by_dist,16,0.8695,10
19,random,reach_long_by_dist,17,0.9169,8
19,random,reach_long_by_dist,18,0.9342,6
19,random,reach_long_by_dist,19,0.9575,4
19,random,reach_long_by_dist,20,0.9925,2
19,random,exact,,0.0,
19,random,reach_long,,0.9269,
19,random,reach_short,,0.9385,
19,random,cut,,0.2955,
19,random,pred_positive_rate,,0.8203,
20,random,reach_long_by_dist,1,1.0,38
