split_a,pair_type,mean_cos,frac_positive,n_pairs
1,within_long,0.9899,1.0,396000
1,cut,-0.8374,0.0,9000
1,cut,-0.8374,0.0,9000
1,within_long_d1,0.9994,1.0,88
1,within_long_d2,0.9983,1.0,86
1,within_long_d3,0.9974,1.0,84
1,within_long_d4,0.9964,1.0,82
1,within_long_d5,0.9954,1.0,80
1,within_long_d6,0.9944,1.0,78
1,within_long_d7,0.9934,1.0,76
1,within_long_d8,0.9924,1.0,74
1,within_long_d9,0.9914,1.0,72
1,within_long_d10,0.9904,1.0,70
1,within_long_d11,0.9895,1.0,68
1,within_long_d12,0.9886,1.0,66
1,within_long_d13,0.9878,1.0,64
1,within_long_d14,0.9871,1.0,62
1,within_long_d15,0.9865,1.0,60
1,within_long_d16,0.986,1.0,58
1,within_long_d17,0.9856,1.0,56
1,within_long_d18,0.9853,1.0,54
1,within_long_d19,0.9851,1.0,52
1,within_long_d20,0.9849,1.0,50
1,within_long_d21,0.9849,1.0,48
1,within_long_d22,0.985,1.0,46
1,within_long_d23,0.9852,1.0,44
1,within_long_d24,0.9855,1.0,42
1,within_long_d25,0.9859,1.0,40
1,within_long_d26,0.9863,1.0,38
1,within_long_d27,0.9867,1.0,36
1,within_long_d28,0.987,1.0,34
1,within_long_d29,0.9872,1.0,32
1,within_long_d30,0.9873,1.0,30
1,within_long_d31,0.9873,1.0,28
1,within_long_d32,0.9873,1.0,26
1,within_long_d33,0.9872,1.0,24
1,within_long_d34,0.9869,1.0,22
1,within_long_d35,0.9866,1.0,20
1,within_long_d36,0.9862,1.0,18
1,within_long_d37,0.9857,1.0,16
1,within_long_d38,0.9853,1.0,14
1,within_long_d39,0.9852,1.0,12
1,within_long_d40,0.985,1.0,10
1,within_long_d41,0.9846,1.0,8
1,within_long_d42,0.984,1.0,6
1,within_long_d43,0.9833,1.0,4
1,within_long_d44,0.9826,1.0,2
2,within_long,0.9833,1.0,378400
2,within_short,1.0,1.0,400
2,cut,-0.7515,0.0,17600
2,cut,-0.7515,0.0,17600
2,within_long_d1,0.9988,1.0,86
2,within_long_d2,0.997,1.0,84
2,within_long_d3,0.9952,1.0,82
2,within_long_d4,0.9936,1.0,80
2,within_long_d5,0.992,1.0,78
2,within_long_d6,0.9902,1.0,76
2,within_long_d7,0.9887,1.0,74
2,within_long_d8,0.9875,1.0,72
2,within_long_d9,0.9863,1.0,70
2,within_long_d10,0.9851,1.0,68
2,within_long_d11,0.9839,1.0,66
2,within_long_d12,0.9828,1.0,64
2,within_long_d13,0.9816,1.0,62
2,within_long_d14,0.9804,1.0,60
2,within_long_d15,0.9792,1.0,58
2,within_long_d16,0.9783,1.0,56
2,within_long_d17,0.9775,1.0,54
2,within_long_d18,0.9769,1.0,52
2,within_long_d19,0.9763,1.0,50
2,within_long_d20,0.9759,1.0,48
2,within_long_d21,0.9758,1.0,46
2,within_long_d22,0.9758,1.0,44
2,within_long_d23,0.976,1.0,42
2,within_long_d24,0.9764,1.0,40
2,within_long_d25,0.9767,1.0,38
2,within_long_d26,0.9769,1.0,36
2,within_long_d27,0.9769,1.0,34
2,within_long_d28,0.9766,1.0,32
2,within_long_d29,0.9761,1.0,30
2,within_long_d30,0.9754,1.0,28
2,within_long_d31,0.9747,1.0,26
2,within_long_d32,0.9742,1.0,24
2,within_long_d33,0.9741,1.0,22
2,within_long_d34,0.9739,1.0,20
2,within_long_d35,0.9738,1.0,18
2,within_long_d36,0.9739,1.0,16
2,within_long_d37,0.9744,1.0,14
2,within_long_d38,0.9748,1.0,12
2,within_long_d39,0.9741,1.0,10
2,within_long_d40,0.9734,1.0,8
2,within_long_d41,0.9724,1.0,6
2,within_long_d42,0.9717,1.0,4
2,within_long_d43,0.9715,1.0,2
3,within_long,0.9829,1.0,361200
3,within_short,0.9815,1.0,1200
3,cut,-0.7569,0.0,25800
3,cut,-0.7569,0.0,25800
3,within_long_d1,0.999,1.0,84
3,within_long_d2,0.9973,1.0,82
3,within_long_d3,0.9957,1.0,80
3,within_long_d4,0.9941,1.0,78
3,within_long_d5,0.9925,1.0,76
3,within_long_d6,0.9908,1.0,74
3,within_long_d7,0.9893,1.0,72
3,within_long_d8,0.988,1.0,70
3,within_long_d9,0.9867,1.0,68
3,within_long_d10,0.9854,1.0,66
3,within_long_d11,0.9841,1.0,64
3,within_long_d12,0.9828,1.0,62
3,within_long_d13,0.9814,1.0,60
3,within_long_d14,0.98,1.0,58
3,within_long_d15,0.9787,1.0,56
3,within_long_d16,0.9777,1.0,54
3,within_long_d17,0.9768,1.0,52
3,within_long_d18,0.976,1.0,50
3,within_long_d19,0.9754,1.0,48
3,within_long_d20,0.9749,1.0,46
3,within_long_d21,0.9746,1.0,44
3,within_long_d22,0.9744,1.0,42
3,within_long_d23,0.9743,1.0,40
3,within_long_d24,0.9743,1.0,38
3,within_long_d25,0.9742,1.0,36
3,within_long_d26,0.974,1.0,34
3,within_long_d27,0.9737,1.0,32
3,within_long_d28,0.9731,1.0,30
3,within_long_d29,0.9724,1.0,28
3,within_long_d30,0.9717,1.0,26
3,within_long_d31,0.9714,1.0,24
3,within_long_d32,0.9715,1.0,22
3,within_long_d33,0.9717,1.0,20
3,within_long_d34,0.9721,1.0,18
3,within_long_d35,0.9728,1.0,16
3,within_long_d36,0.9737,1.0,14
3,within_long_d37,0.9743,1.0,12
3,within_long_d38,0.9737,1.0,10
3,within_long_d39,0.9731,1.0,8
3,within_long_d40,0.9726,1.0,6
3,within_long_d41,0.9721,1.0,4
3,within_long_d42,0.9719,1.0,2
4,within_long,0.9816,1.0,344400
4,within_short,0.9901,1.0,2400
4,cut,-0.7432,0.0,33600
4,cut,-0.7432,0.0,33600
4,within_long_d1,0.999,1.0,82
4,within_long_d2,0.9973,1.0,80
4,within_long_d3,0.9956,1.0,78
4,within_long_d4,0.994,1.0,76
4,within_long_d5,0.9923,1.0,74
4,within_long_d6,0.9905,1.0,72
4,within_long_d7,0.989,1.0,70
4,within_long_d8,0.9877,1.0,68
4,within_long_d9,0.9864,1.0,66
4,within_long_d10,0.9851,1.0,64
4,within_long_d11,0.9837,1.0,62
4,within_long_d12,0.9822,1.0,60
4,within_long_d13,0.9807,1.0,58
4,within_long_d14,0.9792,1.0,56
4,within_long_d15,0.9778,1.0,54
4,within_long_d16,0.9766,1.0,52
4,within_long_d17,0.9755,1.0,50
4,within_long_d18,0.9747,1.0,48
4,within_long_d19,0.9739,1.0,46
4,within_long_d20,0.9732,1.0,44
4,within_long_d21,0.9726,1.0,42
4,within_long_d22,0.9721,1.0,40
4,within_long_d23,0.9716,1.0,38
4,within_long_d24,0.9711,1.0,36
4,within_long_d25,0.9705,1.0,34
4,within_long_d26,0.9698,1.0,32
4,within_long_d27,0.9689,1.0,30
4,within_long_d28,0.9679,1.0,28
4,within_long_d29,0.967,1.0,26
4,within_long_d30,0.9665,1.0,24
4,within_long_d31,0.9663,1.0,22
4,within_long_d32,0.9665,1.0,20
4,within_long_d33,0.9668,1.0,18
4,within_long_d34,0.9674,1.0,16
4,within_long_d35,0.9682,1.0,14
4,within_long_d36,0.9687,1.0,12
4,within_long_d37,0.9679,1.0,10
4,within_long_d38,0.9669,1.0,8
4,within_long_d39,0.966,1.0,6
4,within_long_d40,0.9655,1.0,4
4,within_long_d41,0.9653,1.0,2
5,within_long,0.982,1.0,328000
5,within_short,0.9872,1.0,4000
5,cut,-0.7459,0.0,41000
5,cut,-0.7459,0.0,41000
5,within_long_d1,0.999,1.0,80
5,within_long_d2,0.9974,1.0,78
5,within_long_d3,0.9958,1.0,76
5,within_long_d4,0.9943,1.0,74
5,within_long_d5,0.9926,1.0,72
5,within_long_d6,0.9909,1.0,70
