split_a,pair_type,mean_cos,frac_positive,n_pairs
1,within_long,1.0,1.0,396000
1,cut,-0.8243,0.0,9000
1,cut,-0.8243,0.0,9000
1,within_long_d1,1.0,1.0,88
1,within_long_d2,1.0,1.0,86
1,within_long_d3,1.0,1.0,84
1,within_long_d4,1.0,1.0,82
1,within_long_d5,1.0,1.0,80
1,within_long_d6,1.0,1.0,78
1,within_long_d7,1.0,1.0,76
1,within_long_d8,1.0,1.0,74
1,within_long_d9,1.0,1.0,72
1,within_long_d10,1.0,1.0,70
1,within_long_d11,1.0,1.0,68
1,within_long_d12,1.0,1.0,66
1,within_long_d13,1.0,1.0,64
1,within_long_d14,1.0,1.0,62
1,within_long_d15,1.0,1.0,60
1,within_long_d16,1.0,1.0,58
1,within_long_d17,1.0,1.0,56
1,within_long_d18,1.0,1.0,54
1,within_long_d19,1.0,1.0,52
1,within_long_d20,1.0,1.0,50
1,within_long_d21,1.0,1.0,48
1,within_long_d22,1.0,1.0,46
1,within_long_d23,1.0,1.0,44
1,within_long_d24,1.0,1.0,42
1,within_long_d25,1.0,1.0,40
1,within_long_d26,1.0,1.0,38
1,within_long_d27,1.0,1.0,36
1,within_long_d28,1.0,1.0,34
1,within_long_d29,1.0,1.0,32
1,within_long_d30,1.0,1.0,30
1,within_long_d31,1.0,1.0,28
1,within_long_d32,1.0,1.0,26
1,within_long_d33,1.0,1.0,24
1,within_long_d34,1.0,1.0,22
1,within_long_d35,1.0,1.0,20
1,within_long_d36,1.0,1.0,18
1,within_long_d37,1.0,1.0,16
1,within_long_d38,1.0,1.0,14
1,within_long_d39,1.0,1.0,12
1,within_long_d40,1.0,1.0,10
1,within_long_d41,1.0,1.0,8
1,within_long_d42,1.0,1.0,6
1,within_long_d43,1.0,1.0,4
1,within_long_d44,1.0,1.0,2
2,within_long,1.0,1.0,378400
2,within_short,1.0,1.0,400
2,cut,-0.8497,0.0,17600
2,cut,-0.8497,0.0,17600
2,within_long_d1,1.0,1.0,86
2,within_long_d2,1.0,1.0,84
2,within_long_d3,1.0,1.0,82
2,within_long_d4,1.0,1.0,80
2,within_long_d5,1.0,1.0,78
2,within_long_d6,1.0,1.0,76
2,within_long_d7,1.0,1.0,74
2,within_long_d8,1.0,1.0,72
2,within_long_d9,1.0,1.0,70
2,within_long_d10,1.0,1.0,68
2,within_long_d11,1.0,1.0,66
2,within_long_d12,1.0,1.0,64
2,within_long_d13,1.0,1.0,62
2,within_long_d14,1.0,1.0,60
2,within_long_d15,1.0,1.0,58
2,within_long_d16,1.0,1.0,56
2,within_long_d17,1.0,1.0,54
2,within_long_d18,1.0,1.0,52
2,within_long_d19,1.0,1.0,50
2,within_long_d20,1.0,1.0,48
2,within_long_d21,1.0,1.0,46
2,within_long_d22,1.0,1.0,44
2,within_long_d23,1.0,1.0,42
2,within_long_d24,1.0,1.0,40
2,within_long_d25,1.0,1.0,38
2,within_long_d26,1.0,1.0,36
2,within_long_d27,1.0,1.0,34
2,within_long_d28,1.0,1.0,32
2,within_long_d29,1.0,1.0,30
2,within_long_d30,1.0,1.0,28
2,within_long_d31,1.0,1.0,26
2,within_long_d32,1.0,1.0,24
2,within_long_d33,1.0,1.0,22
2,within_long_d34,1.0,1.0,20
2,within_long_d35,1.0,1.0,18
2,within_long_d36,1.0,1.0,16
2,within_long_d37,1.0,1.0,14
2,within_long_d38,1.0,1.0,12
2,within_long_d39,1.0,1.0,10
2,within_long_d40,1.0,1.0,8
2,within_long_d41,1.0,1.0,6
2,within_long_d42,1.0,1.0,4
2,within_long_d43,1.0,1.0,2
3,within_long,0.3434,0.9745,361200
3,within_short,0.9732,1.0,1200
3,cut,-0.0446,0.0,25800
3,cut,-0.0446,0.0,25800
3,within_long_d1,0.8773,1.0,84
3,within_long_d2,0.788,1.0,82
3,within_long_d3,0.7152,1.0,80
3,within_long_d4,0.652,1.0,78
3,within_long_d5,0.5933,1.0,76
3,within_long_d6,0.5635,1.0,74
3,within_long_d7,0.523,1.0,72
3,within_long_d8,0.4905,1.0,70
3,within_long_d9,0.4443,1.0,68
3,within_long_d10,0.3898,1.0,66
3,within_long_d11,0.3266,1.0,64
3,within_long_d12,0.2631,1.0,62
3,within_long_d13,0.1647,0.991,60
3,within_long_d14,0.1448,0.9809,58
3,within_long_d15,0.1408,0.9757,56
3,within_long_d16,0.1392,0.9746,54
3,within_long_d17,0.1381,0.9725,52
3,within_long_d18,0.137,0.9696,50
3,within_long_d19,0.1358,0.9696,48
3,within_long_d20,0.1345,0.9667,46
3,within_long_d21,0.1331,0.9666,44
3,within_long_d22,0.1315,0.965,42
3,within_long_d23,0.1299,0.965,40
3,within_long_d24,0.1282,0.9626,38
3,within_long_d25,0.1262,0.9694,36
3,within_long_d26,0.1242,0.9706,34
3,within_long_d27,0.1225,0.9484,32
3,within_long_d28,0.1212,0.908,30
3,within_long_d29,0.12,0.8611,28
3,within_long_d30,0.1197,0.8523,26
3,within_long_d31,0.1174,0.8562,24
3,within_long_d32,0.1116,0.9005,22
3,within_long_d33,0.1059,0.8945,20
3,within_long_d34,0.1028,0.8872,18
3,within_long_d35,0.0985,0.8912,16
3,within_long_d36,0.1001,0.8379,14
3,within_long_d37,0.1094,0.8492,12
3,within_long_d38,0.1225,0.995,10
3,within_long_d39,0.1186,0.9825,8
3,within_long_d40,0.1268,0.9983,6
3,within_long_d41,0.127,1.0,4
3,within_long_d42,0.109,0.995,2
4,within_long,0.4178,0.9999,344400
4,within_short,0.8737,1.0,2400
4,cut,-0.2218,0.0,33600
4,cut,-0.2218,0.0,33600
4,within_long_d1,0.8827,1.0,82
4,within_long_d2,0.8016,1.0,80
4,within_long_d3,0.7376,1.0,78
4,within_long_d4,0.6825,1.0,76
4,within_long_d5,0.6336,1.0,74
4,within_long_d6,0.609,1.0,72
4,within_long_d7,0.5739,1.0,70
4,within_long_d8,0.5458,1.0,68
4,within_long_d9,0.5088,1.0,66
4,within_long_d10,0.4621,1.0,64
4,within_long_d11,0.407,1.0,62
4,within_long_d12,0.3529,1.0,60
4,within_long_d13,0.255,1.0,58
4,within_long_d14,0.2368,1.0,56
4,within_long_d15,0.2333,1.0,54
4,within_long_d16,0.2319,1.0,52
4,within_long_d17,0.2308,1.0,50
4,within_long_d18,0.2297,1.0,48
4,within_long_d19,0.2287,1.0,46
4,within_long_d20,0.2277,1.0,44
4,within_long_d21,0.2268,1.0,42
4,within_long_d22,0.2257,1.0,40
4,within_long_d23,0.2245,1.0,38
4,within_long_d24,0.2228,1.0,36
4,within_long_d25,0.2208,1.0,34
4,within_long_d26,0.219,1.0,32
4,within_long_d27,0.218,1.0,30
4,within_long_d28,0.2174,1.0,28
4,within_long_d29,0.218,0.9981,26
4,within_long_d30,0.2169,0.9979,24
4,within_long_d31,0.2112,1.0,22
4,within_long_d32,0.2029,1.0,20
4,within_long_d33,0.1969,1.0,18
4,within_long_d34,0.1918,1.0,16
4,within_long_d35,0.1917,1.0,14
4,within_long_d36,0.2054,1.0,12
4,within_long_d37,0.2241,1.0,10
4,within_long_d38,0.2192,1.0,8
4,within_long_d39,0.2163,1.0,6
4,within_long_d40,0.2101,1.0,4
4,within_long_d41,0.1839,1.0,2
5,within_long,0.4724,1.0,328000
5,within_short,0.8253,1.0,4000
5,cut,-0.322,0.0,41000
5,cut,-0.322,0.0,41000
5,within_long_d1,0.8875,1.0,80
5,within_long_d2,0.8131,1.0,78
5,within_long_d3,0.756,1.0,76
5,within_long_d4,0.7073,1.0,74
5,within_long_d5,0.6656,1.0,72
5,within_long_d6,0.6439,1.0,70
5,within_long_d7,0.6119,1.0,68
